entity:ID,name,type,frequency,:LABEL
2273,STK24,Gene,3,Gene
2274,HERPUD1,Gene,7,Gene
2275,ANXA1,Gene,2,Gene
2276,CTNNB1,Gene,9,Gene
2277,NR4A1,Gene,3,Gene
2278,Glycogen,Carbohydrate,55,Carbohydrate
2279,NR4A2,Gene,11,Gene
2280,S100A1,Gene,8,Gene
2281,TET2,Gene,27,Gene
2282,"Leukemia, Myelomonocytic, Juvenile",Disease,13,Disease
2283,LRG1,Gene,15,Gene
2284,MRPS26,Gene,1,Gene
2285,PTK2B,Gene,14,Gene
2286,ULK1,Gene,8,Gene
2287,PSEN1,Gene,49,Gene
2288,POU5F1,Gene,22,Gene
2289,FPR2,Gene,4,Gene
2290,ITGAX,Gene,3,Gene
2291,CYBB,Gene,23,Gene
2292,CEACAM8,Gene,6,Gene
2293,FCGR3A,Gene,7,Gene
2294,ICAM1,Gene,15,Gene
2295,Butyrates,Lipid,13,Lipid
2296,Propionates,Lipid,8,Lipid
2297,HDAC1,Gene,15,Gene
2298,CWC27,Gene,2,Gene
2299,TULP4,Gene,2,Gene
2300,SHOX2,Gene,3,Gene
2301,CACNA1G,Gene,1,Gene
2302,PTK2,Gene,14,Gene
2303,GLS,Gene,8,Gene
2304,SLC14A1,Gene,1,Gene
2305,KLRC2,Gene,4,Gene
2306,HDAC9,Gene,5,Gene
2307,CAMP,Gene,2,Gene
2308,STMN1,Gene,6,Gene
2309,HOMER1,Gene,2,Gene
2310,SCGB1D4,Gene,3,Gene
2311,ORAI1,Gene,1,Gene
2312,TRPM2,Gene,2,Gene
2313,"Polycystic Kidney, Autosomal Dominant",Disease,1,Disease
2314,CGAS,Gene,3,Gene
2315,DNMT3A,Gene,42,Gene
2316,CALCA,Gene,18,Gene
2317,NTRK1,Gene,19,Gene
2318,FBXO32,Gene,1,Gene
2319,ADGRA2,Gene,1,Gene
2320,CD27,Gene,2,Gene
2321,CD28,Gene,10,Gene
2322,ERCC8,Gene,19,Gene
2323,ERCC6,Gene,60,Gene
2324,RUNX1,Gene,17,Gene
2325,CEBPA,Gene,3,Gene
2326,rs199473071,Mutation,3,Mutation
2327,"Fatty Acids, Volatile",Lipid,8,Lipid
2328,"Vaginosis, Bacterial",Disease,7,Disease
2329,rs534125149,Mutation,4,Mutation
2330,rs201988637,Mutation,1,Mutation
2331,MFGE8,Gene,4,Gene
2332,rs1389340786,Mutation,1,Mutation
2333,NAGLU,Gene,13,Gene
2334,ANGPT2,Gene,3,Gene
2335,rs57629361,Mutation,3,Mutation
2336,rs267607547,Mutation,2,Mutation
2337,ARNTL,Gene,24,Gene
2338,Prostaglandins E,Lipid,11,Lipid
2339,"Muscular Atrophy, Spinal",Disease,86,Disease
2340,SMN1,Gene,45,Gene
2341,rs63751438,Mutation,15,Mutation
2342,PDE11A,Gene,1,Gene
2343,LONP1,Gene,6,Gene
2344,Hesperidin,Carbohydrate,6,Carbohydrate
2345,Chronic Traumatic Encephalopathy,Disease,23,Disease
2346,CD200,Gene,1,Gene
2347,Symptom Flare Up,Disease,7,Disease
2348,Sotos Syndrome,Disease,31,Disease
2349,METRNL,Gene,12,Gene
2350,TRIB3,Gene,8,Gene
2351,MGP,Gene,16,Gene
2352,SREBF1,Gene,13,Gene
2353,DMD,Gene,32,Gene
2354,TUSC2,Gene,1,Gene
2355,SLC29A1,Gene,4,Gene
2356,UCP1,Gene,10,Gene
2357,CCL19,Gene,3,Gene
2358,TBK1,Gene,1,Gene
2359,MYD88,Gene,9,Gene
2360,IRF3,Gene,5,Gene
2361,STAT1,Gene,13,Gene
2362,TUG1,Gene,4,Gene
2363,CHMP2B,Gene,3,Gene
2364,NTRK2,Gene,10,Gene
2365,BCL2L2,Gene,3,Gene
2366,MAPK7,Gene,3,Gene
2367,TEAD1,Gene,1,Gene
2368,QPCT,Gene,10,Gene
2369,JAK2,Gene,39,Gene
2370,RARRES2,Gene,20,Gene
2371,RETSAT,Gene,2,Gene
2372,GSTM2,Gene,2,Gene
2373,FLNA,Gene,3,Gene
2374,LAMP1,Gene,4,Gene
2375,SETD2,Gene,7,Gene
2376,ATM,Gene,81,Gene
2377,GRIA3,Gene,1,Gene
2378,GRIP1,Gene,1,Gene
2379,AZU1,Gene,1,Gene
2380,ERRFI1,Gene,1,Gene
2381,NDRG1,Gene,5,Gene
2382,SOCS1,Gene,1,Gene
2383,IGFBP4,Gene,2,Gene
2384,BIRC3,Gene,8,Gene
2385,IRS2,Gene,5,Gene
2386,"Anemia, Sickle Cell",Disease,152,Disease
2387,Gilbert Disease,Disease,7,Disease
2388,"Nephrosis, Lipoid",Disease,18,Disease
2389,Consciousness Disorders,Disease,19,Disease
2390,Williams Syndrome,Disease,33,Disease
2391,Hemoglobinopathies,Disease,16,Disease
2392,alpha-Thalassemia,Disease,1,Disease
2393,Vaccinia,Disease,3,Disease
2394,Breakthrough Pain,Disease,5,Disease
2395,Corneal Opacity,Disease,13,Disease
2396,Acro-Osteolysis,Disease,8,Disease
2397,Spina Bifida Occulta,Disease,1,Disease
2398,Bone Resorption,Disease,25,Disease
2399,Coronaviridae Infections,Disease,22,Disease
2400,Reperfusion Injury,Disease,55,Disease
2401,Central Nervous System Infections,Disease,14,Disease
2402,Lafora Disease,Disease,6,Disease
2403,Legionellosis,Disease,6,Disease
2404,Abdominal Injuries,Disease,3,Disease
2405,Sphingolipidoses,Disease,10,Disease
2406,Pseudohypoparathyroidism,Disease,3,Disease
2407,Deafness,Disease,51,Disease
2408,Hereditary Central Nervous System Demyelinating Diseases,Disease,7,Disease
2409,Pleural Diseases,Disease,10,Disease
2410,Respiratory System Abnormalities,Disease,5,Disease
2411,Urologic Diseases,Disease,15,Disease
2412,Strabismus,Disease,1,Disease
2413,Afibrinogenemia,Disease,1,Disease
2414,Prader-Willi Syndrome,Disease,40,Disease
2415,Machado-Joseph Disease,Disease,17,Disease
2416,Prehypertension,Disease,1,Disease
2417,Bruxism,Disease,16,Disease
2418,Marfan Syndrome,Disease,47,Disease
2419,Pancreatic Diseases,Disease,19,Disease
2420,Zellweger Syndrome,Disease,2,Disease
2421,Blood Protein Disorders,Disease,15,Disease
2422,Urethral Diseases,Disease,8,Disease
2423,Fucosidosis,Disease,1,Disease
2424,Chromoblastomycosis,Disease,1,Disease
2425,Epidermal Cyst,Disease,3,Disease
2426,Sjogren-Larsson Syndrome,Disease,12,Disease
2427,Hypovolemia,Disease,18,Disease
2428,Hypoventilation,Disease,9,Disease
2429,"Lymphoma, T-Cell",Disease,18,Disease
2430,Common Variable Immunodeficiency,Disease,3,Disease
2431,Choroiditis,Disease,25,Disease
2432,IgA Deficiency,Disease,1,Disease
2433,KIF1B,Gene,3,Gene
2434,MIR107,RNA,1,RNA
2435,HOTAIR,RNA,10,RNA
2436,Dithiothreitol,Carbohydrate,5,Carbohydrate
2437,CXCL10,Gene,16,Gene
2438,JUN,Gene,6,Gene
2439,Stigmasterol,Lipid,1,Lipid
2440,CALB1,Gene,4,Gene
2441,rs387906871,Mutation,4,Mutation
2442,rs63751273,Mutation,6,Mutation
2443,rs45573936,Mutation,2,Mutation
2444,rs10801555,Mutation,9,Mutation
2445,SPHK1,Gene,4,Gene
2446,LRRN2,Gene,1,Gene
2447,TSPO,Gene,19,Gene
2448,NR1I3,Gene,3,Gene
2449,NLRP1,Gene,8,Gene
2450,PDCD1,Gene,4,Gene
2451,AKAP4,Gene,2,Gene
2452,DAO,Gene,2,Gene
2453,LPCAT4,Gene,1,Gene
2454,NOTCH2,Gene,9,Gene
2455,FOLH1,Gene,3,Gene
2456,Extranodal Extension,Disease,20,Disease
2457,DEK,Gene,6,Gene
2458,SPARC,Gene,12,Gene
2459,FHL2,Gene,3,Gene
2460,SH2D3A,Gene,1,Gene
2461,PPP2R2C,Gene,2,Gene
2462,MAPK15,Gene,1,Gene
2463,ABCA1,Gene,18,Gene
2464,Giant Cell Tumors,Disease,2,Disease
2465,BANF1,Gene,21,Gene
2466,HIF1A,Gene,69,Gene
2467,SLC29A3,Gene,1,Gene
2468,Histiocytosis,Disease,1,Disease
2469,MIR29A,RNA,1,RNA
2470,MIR21,RNA,14,RNA
2471,PRAL,RNA,2,RNA
2472,Oligosaccharides,Carbohydrate,15,Carbohydrate
2473,Withanolides,Lipid,1,Lipid
2474,Endocannabinoids,Lipid,6,Lipid
2475,Angiotensins,Peptide;Protein,2,Peptide;Protein
2476,TNXB,Gene,2,Gene
2477,SKIV2L,Gene,4,Gene
2478,FKBPL,Gene,1,Gene
2479,rs12153855,Mutation,1,Mutation
2480,rs9391734,Mutation,1,Mutation
2481,FERMT2,Gene,1,Gene
2482,"Malocclusion, Angle Class II",Disease,1,Disease
2483,CFI,Gene,2,Gene
2484,BECN1,Gene,8,Gene
2485,ASXL1,Gene,24,Gene
2486,KMT2A,Gene,4,Gene
2487,PCNA,Gene,44,Gene
2488,SMURF2,Gene,10,Gene
2489,SP7,Gene,6,Gene
2490,rs4986790,Mutation,5,Mutation
2491,SKP2,Gene,10,Gene
2492,Rothmund-Thomson Syndrome,Disease,51,Disease
2493,TNFRSF10D,Gene,2,Gene
2494,FOXP1,Gene,22,Gene
2495,E2F1,Gene,8,Gene
2496,GABRA2,Gene,1,Gene
2497,HOXA1,Gene,3,Gene
2498,MYOT,Gene,1,Gene
2499,NEUROD1,Gene,1,Gene
2500,NEUROD2,Gene,1,Gene
2501,STK11,Gene,17,Gene
2502,SYK,Gene,2,Gene
2503,Fanconi Syndrome,Disease,13,Disease
2504,TRPC6,Gene,10,Gene
2505,TRPC1,Gene,5,Gene
2506,SIRT5,Gene,21,Gene
2507,ECM1,Gene,2,Gene
2508,ADCY4,Gene,11,Gene
2509,USP7,Gene,6,Gene
2510,EP300,Gene,10,Gene
2511,GALC,Gene,5,Gene
2512,GLB1,Gene,3,Gene
2513,CASP1,Gene,4,Gene
2514,PARK7,Gene,19,Gene
2515,TNFAIP1,Gene,3,Gene
2516,MDK,Gene,4,Gene
2517,EEF1E1,Gene,4,Gene
2518,PSAP,Gene,3,Gene
2519,WNT1,Gene,12,Gene
2520,ACAT2,Gene,1,Gene
2521,Cholesterol Esters,Lipid,13,Lipid
2522,Hashimoto Disease,Disease,16,Disease
2523,"Thyroiditis, Autoimmune",Disease,37,Disease
2524,SMAD4,Gene,8,Gene
2525,EGF,Gene,22,Gene
2526,LOX,Gene,7,Gene
2527,MIR30A,RNA,3,RNA
2528,AVEN,Gene,1,Gene
2529,DLL1,Gene,2,Gene
2530,ERCC3,Gene,4,Gene
2531,ERCC4,Gene,12,Gene
2532,ERCC1,Gene,14,Gene
2533,LOXL1,Gene,8,Gene
2534,MSRB2,Gene,15,Gene
2535,rs1043618,Mutation,1,Mutation
2536,HSPA1A,Gene,1,Gene
2537,ETS2,Gene,4,Gene
2538,HOXC13,Gene,1,Gene
2539,IGFBP2,Gene,6,Gene
2540,SATB1,Gene,3,Gene
2541,STAT5A,Gene,3,Gene
2542,STAT5B,Gene,3,Gene
2543,DLG4,Gene,2,Gene
2544,DLG3,Gene,2,Gene
2545,CDC42,Gene,13,Gene
2546,Tuberous Sclerosis,Disease,5,Disease
2547,PAK1,Gene,17,Gene
2548,ARMS2,Gene,8,Gene
2549,HTRA1,Gene,22,Gene
2550,CCL5,Gene,30,Gene
2551,CCK,Gene,7,Gene
2552,rs769217,Mutation,1,Mutation
2553,HSP90AA1,Gene,19,Gene
2554,CTSD,Gene,21,Gene
2555,C19orf48,Gene,1,Gene
2556,MVP,Gene,7,Gene
2557,CD200R1,Gene,5,Gene
2558,POLD3,Gene,4,Gene
2559,YY1,Gene,3,Gene
2560,SREBF2,Gene,2,Gene
2561,Eye Infections,Disease,7,Disease
2562,BAMBI,Gene,4,Gene
2563,ATF3,Gene,10,Gene
2564,RHOT1,Gene,8,Gene
2565,NPC1,Gene,21,Gene
2566,NPC2,Gene,11,Gene
2567,Sterols,Lipid,17,Lipid
2568,SV2A,Gene,4,Gene
2569,SLC17A7,Gene,1,Gene
2570,TPP2,Gene,4,Gene
2571,CDH1,Gene,10,Gene
2572,NHP2,Gene,6,Gene
2573,GAR1,Gene,4,Gene
2574,NOP10,Gene,1,Gene
2575,rs7759938,Mutation,1,Mutation
2576,LIN28B,Gene,1,Gene
2577,rs16991615,Mutation,2,Mutation
2578,rs2947411,Mutation,1,Mutation
2579,TMEM18,Gene,1,Gene
2580,KAT2B,Gene,12,Gene
2581,ERBB4,Gene,1,Gene
2582,CXCR2,Gene,3,Gene
2583,DUOX2,Gene,3,Gene
2584,DNMT1,Gene,22,Gene
2585,FLT3,Gene,10,Gene
2586,BAG5,Gene,1,Gene
2587,RB1CC1,Gene,3,Gene
2588,IRS1,Gene,7,Gene
2589,TFPI,Gene,10,Gene
2590,EIF2AK2,Gene,7,Gene
2591,Lipid Peroxides,Lipid,30,Lipid
2592,Hepatolenticular Degeneration,Disease,28,Disease
2593,ATP7B,Gene,4,Gene
2594,NPAS2,Gene,6,Gene
2595,rs3816358,Mutation,4,Mutation
2596,rs3768984,Mutation,4,Mutation
2597,rs1047776,Mutation,4,Mutation
2598,rs2238114,Mutation,4,Mutation
2599,LRRC23,Gene,4,Gene
2600,HP,Gene,9,Gene
2601,HPX,Gene,2,Gene
2602,POMC,Gene,41,Gene
2603,SMARCA4,Gene,2,Gene
2604,Salivary Gland Diseases,Disease,17,Disease
2605,FGF9,Gene,6,Gene
2606,IL21,Gene,3,Gene
2607,TRPM3,Gene,4,Gene
2608,SH2B3,Gene,13,Gene
2609,ATXN2,Gene,7,Gene
2610,BRAP,Gene,2,Gene
2611,PSENEN,Gene,5,Gene
2612,ATP6AP1,Gene,3,Gene
2613,PRKAB1,Gene,64,Gene
2614,rs3184504,Mutation,5,Mutation
2615,HOPX,Gene,1,Gene
2616,HSF2,Gene,9,Gene
2617,Hypersplenism,Disease,4,Disease
2618,SRC,Gene,7,Gene
2619,rs1990622,Mutation,13,Mutation
2620,rs5848,Mutation,9,Mutation
2621,COL3A1,Gene,8,Gene
2622,TCL1A,Gene,8,Gene
2623,MEST,Gene,3,Gene
2624,G6PD,Gene,5,Gene
2625,"Infertility, Male",Disease,25,Disease
2626,ACTA2,Gene,6,Gene
2627,TNFRSF12A,Gene,25,Gene
2628,MYH11,Gene,7,Gene
2629,CACNA1C,Gene,4,Gene
2630,CACNA1D,Gene,2,Gene
2631,MIR1976,RNA,2,RNA
2632,TMPRSS2,Gene,3,Gene
2633,TMPRSS4,Gene,1,Gene
2634,IDH1,Gene,6,Gene
2635,ANKS1B,Gene,1,Gene
2636,ADAMTS3,Gene,1,Gene
2637,PPFIA1,Gene,1,Gene
2638,MYC,Gene,37,Gene
2639,PML,Gene,6,Gene
2640,Mitral Valve Prolapse,Disease,7,Disease
2641,GRB2,Gene,4,Gene
2642,IFNAR1,Gene,2,Gene
2643,"Diabetes Insipidus, Neurogenic",Disease,5,Disease
2644,AQR,Gene,9,Gene
2645,CELSR2,Gene,8,Gene
2646,PSRC1,Gene,1,Gene
2647,SORT1,Gene,3,Gene
2648,rs223330,Mutation,1,Mutation
2649,rs223331,Mutation,3,Mutation
2650,MMP2,Gene,11,Gene
2651,MMP13,Gene,11,Gene
2652,LPIN1,Gene,1,Gene
2653,PDGFA,Gene,1,Gene
2654,GPC5,Gene,1,Gene
2655,WNT3A,Gene,6,Gene
2656,MLKL,Gene,4,Gene
2657,RIPK3,Gene,3,Gene
2658,CD7,Gene,8,Gene
2659,"Lymphoma, T-Cell, Cutaneous",Disease,6,Disease
2660,ANXA3,Gene,1,Gene
2661,CTCF,Gene,10,Gene
2662,H1-2,Gene,1,Gene
2663,rs1990620,Mutation,1,Mutation
2664,RASA3,Gene,1,Gene
2665,HBA1,Gene,7,Gene
2666,GPM6A,Gene,2,Gene
2667,IGF2BP2,Gene,9,Gene
2668,IRF4,Gene,4,Gene
2669,MC1R,Gene,10,Gene
2670,rs12203592,Mutation,1,Mutation
2671,rs6059655,Mutation,1,Mutation
2672,BNC2,Gene,2,Gene
2673,TNFRSF1B,Gene,4,Gene
2674,MGAT5,Gene,1,Gene
2675,OGG1,Gene,14,Gene
2676,GNRH1,Gene,18,Gene
2677,ISYNA1,Gene,2,Gene
2678,OCLN,Gene,4,Gene
2679,COMT,Gene,21,Gene
2680,rs165599,Mutation,1,Mutation
2681,rs10835211,Mutation,2,Mutation
2682,PAX8,Gene,3,Gene
2683,IRF8,Gene,1,Gene
2684,DOT1L,Gene,6,Gene
2685,NR2C2,Gene,8,Gene
2686,Thymoma,Disease,10,Disease
2687,ATL1,Gene,1,Gene
2688,VASH1,Gene,8,Gene
2689,UAP1,Gene,3,Gene
2690,UAP1L1,Gene,5,Gene
2691,CDK5,Gene,20,Gene
2692,FABP4,Gene,26,Gene
2693,ASGR1,Gene,9,Gene
2694,CERS2,Gene,31,Gene
2695,RREB1,Gene,3,Gene
2696,MYB,Gene,3,Gene
2697,VCAM1,Gene,12,Gene
2698,IL5,Gene,13,Gene
2699,UBE2C,Gene,3,Gene
2700,von Hippel-Lindau Disease,Disease,35,Disease
2701,SORL1,Gene,19,Gene
2702,MAP4K3,Gene,12,Gene
2703,IQGAP1,Gene,2,Gene
2704,PLAUR,Gene,2,Gene
2705,IDH2,Gene,3,Gene
2706,SDC2,Gene,2,Gene
2707,VIM,Gene,18,Gene
2708,SFRP1,Gene,11,Gene
2709,SFRP2,Gene,3,Gene
2710,NDRG4,Gene,1,Gene
2711,HCRT,Gene,13,Gene
2712,LXN,Gene,1,Gene
2713,CIB2,Gene,1,Gene
2714,PEA15,Gene,1,Gene
2715,FGD1,Gene,1,Gene
2716,PLCB1,Gene,1,Gene
2717,SEMA4G,Gene,1,Gene
2718,ADARB1,Gene,1,Gene
2719,UPF3A,Gene,1,Gene
2720,CSTB,Gene,4,Gene
2721,CD99,Gene,1,Gene
2722,ETV3,Gene,1,Gene
2723,FJX1,Gene,1,Gene
2724,KEAP1,Gene,11,Gene
2725,RBMS3,Gene,2,Gene
2726,"Bone Diseases, Endocrine",Disease,3,Disease
2727,IL7,Gene,5,Gene
2728,RACK1,Gene,3,Gene
2729,PRRT2,Gene,11,Gene
2730,MBP,Gene,5,Gene
2731,CCR7,Gene,5,Gene
2732,TNFRSF18,Gene,2,Gene
2733,MYOD1,Gene,10,Gene
2734,MYOG,Gene,2,Gene
2735,ASAH1,Gene,1,Gene
2736,GBA2,Gene,1,Gene
2737,PIF1,Gene,2,Gene
2738,SLC20A1,Gene,1,Gene
2739,XPR1,Gene,1,Gene
2740,MXD1,Gene,3,Gene
2741,HIC1,Gene,2,Gene
2742,SERPINF1,Gene,15,Gene
2743,CASP3,Gene,15,Gene
2744,DYNLT3,Gene,2,Gene
2745,ALX4,Gene,1,Gene
2746,LDLR,Gene,6,Gene
2747,TNFSF13,Gene,7,Gene
2748,TNFSF13B,Gene,4,Gene
2749,PLK1,Gene,3,Gene
2750,MCM2,Gene,5,Gene
2751,MCM3,Gene,1,Gene
2752,rs6311,Mutation,2,Mutation
2753,HTR2A,Gene,10,Gene
2754,rs690705,Mutation,2,Mutation
2755,RFC3,Gene,2,Gene
2756,rs6313,Mutation,3,Mutation
2757,NPY4R,Gene,1,Gene
2758,MUTYH,Gene,2,Gene
2759,POLB,Gene,3,Gene
2760,GSN,Gene,2,Gene
2761,POLG,Gene,1,Gene
2762,BCHE,Gene,15,Gene
2763,TUSC3,Gene,2,Gene
2764,DKC1,Gene,7,Gene
2765,Trichothiodystrophy Syndromes,Disease,22,Disease
2766,MST1,Gene,7,Gene
2767,STK3,Gene,1,Gene
2768,BFSP1,Gene,2,Gene
2769,BFSP2,Gene,2,Gene
2770,RELA,Gene,8,Gene
2771,SMAD3,Gene,10,Gene
2772,PABPN1,Gene,7,Gene
2773,Prolactinoma,Disease,17,Disease
2774,GAK,Gene,3,Gene
2775,rs11868035,Mutation,5,Mutation
2776,rs356220,Mutation,4,Mutation
2777,rs1564282,Mutation,4,Mutation
2778,CIAO2B,Gene,2,Gene
2779,CFD,Gene,2,Gene
2780,KLF4,Gene,5,Gene
2781,THBS4,Gene,1,Gene
2782,TGM3,Gene,1,Gene
2783,GRP,Gene,6,Gene
2784,PECAM1,Gene,2,Gene
2785,SNAI1,Gene,5,Gene
2786,MAP3K7,Gene,4,Gene
2787,TNK1,Gene,2,Gene
2788,rs11722228,Mutation,3,Mutation
2789,SLC2A9,Gene,4,Gene
2790,KLRK1,Gene,9,Gene
2791,rs75932628,Mutation,3,Mutation
2792,ATP5IF1,Gene,5,Gene
2793,IKZF3,Gene,1,Gene
2794,ETFA,Gene,4,Gene
2795,ETFDH,Gene,4,Gene
2796,ETFB,Gene,4,Gene
2797,PLIN1,Gene,3,Gene
2798,Multiple Acyl Coenzyme A Dehydrogenase Deficiency,Disease,3,Disease
2799,TDRD7,Gene,1,Gene
2800,CAPRIN2,Gene,1,Gene
2801,HAVCR2,Gene,2,Gene
2802,ITGAE,Gene,6,Gene
2803,CRTC1,Gene,9,Gene
2804,HSD11B1,Gene,4,Gene
2805,IFITM3,Gene,6,Gene
2806,NLRC5,Gene,3,Gene
2807,OLIG1,Gene,2,Gene
2808,MIR1973,RNA,2,RNA
2809,OLIG2,Gene,2,Gene
2810,SOX2,Gene,27,Gene
2811,SERINC2,Gene,2,Gene
2812,CHST12,Gene,2,Gene
2813,FSTL3,Gene,7,Gene
2814,ACVR2A,Gene,9,Gene
2815,TRIM63,Gene,1,Gene
2816,MT2A,Gene,12,Gene
2817,SMURF1,Gene,2,Gene
2818,MARCKSL1,Gene,2,Gene
2819,NOS2,Gene,19,Gene
2820,BACH1,Gene,14,Gene
2821,Space Motion Sickness,Disease,3,Disease
2822,ARID1A,Gene,9,Gene
2823,MLH1,Gene,21,Gene
2824,MSH6,Gene,3,Gene
2825,"Colorectal Neoplasms, Hereditary Nonpolyposis",Disease,27,Disease
2826,PPM1D,Gene,15,Gene
2827,SHH,Gene,19,Gene
2828,MYPN,Gene,12,Gene
2829,SRF,Gene,6,Gene
2830,Psychosine,Carbohydrate;Lipid,10,Carbohydrate;Lipid
2831,TRIM59,Gene,3,Gene
2832,KLF14,Gene,7,Gene
2833,SERPINA4,Gene,12,Gene
2834,rs139438201,Mutation,2,Mutation
2835,PMS2,Gene,6,Gene
2836,GABRR3,Gene,2,Gene
2837,rs199781816,Mutation,1,Mutation
2838,rs11136000,Mutation,5,Mutation
2839,rs6701713,Mutation,2,Mutation
2840,U2AF1,Gene,4,Gene
2841,USF3,Gene,12,Gene
2842,WNT16,Gene,5,Gene
2843,TWIST1,Gene,4,Gene
2844,rs4531631,Mutation,4,Mutation
2845,TCF12,Gene,3,Gene
2846,rs28384991,Mutation,2,Mutation
2847,rs799917,Mutation,2,Mutation
2848,VEGFB,Gene,4,Gene
2849,FLT4,Gene,4,Gene
2850,CAMK4,Gene,3,Gene
2851,FOXD3,Gene,1,Gene
2852,MIR377,RNA,3,RNA
2853,UTF1,Gene,1,Gene
2854,TIMP2,Gene,7,Gene
2855,DOC2A,Gene,1,Gene
2856,SNX32,Gene,1,Gene
2857,STX4,Gene,1,Gene
2858,STX6,Gene,2,Gene
2859,WDFY3,Gene,3,Gene
2860,MIR27A,RNA,1,RNA
2861,NFKBIZ,Gene,2,Gene
2862,ZC3H12A,Gene,3,Gene
2863,PIGR,Gene,2,Gene
2864,INPPL1,Gene,5,Gene
2865,ADH5,Gene,1,Gene
2866,UTRN,Gene,7,Gene
2867,ABCG1,Gene,9,Gene
2868,MEF2C,Gene,3,Gene
2869,C1QA,Gene,4,Gene
2870,IL15,Gene,10,Gene
2871,CHEK2,Gene,10,Gene
2872,PRDX1,Gene,5,Gene
2873,NUDT1,Gene,2,Gene
2874,LRP1,Gene,11,Gene
2875,SELENOH,Gene,2,Gene
2876,SELENOT,Gene,1,Gene
2877,OSM,Gene,1,Gene
2878,DAG1,Gene,4,Gene
2879,DTNA,Gene,4,Gene
2880,SNTA1,Gene,4,Gene
2881,PPARGC1A,Gene,6,Gene
2882,DMPK,Gene,9,Gene
2883,REST,Gene,6,Gene
2884,TAL1,Gene,5,Gene
2885,rs4130113,Mutation,5,Mutation
2886,Nasal Polyps,Disease,3,Disease
2887,HMGB1,Gene,32,Gene
2888,SDHB,Gene,9,Gene
2889,SDHC,Gene,5,Gene
2890,SDHD,Gene,4,Gene
2891,HPSE,Gene,8,Gene
2892,SRSF5,Gene,5,Gene
2893,CNKSR1,Gene,1,Gene
2894,CCR2,Gene,11,Gene
2895,PPY,Gene,2,Gene
2896,RRM2,Gene,3,Gene
2897,HNRNPA1,Gene,1,Gene
2898,ANKRD26,Gene,1,Gene
2899,ETV6,Gene,6,Gene
2900,rs754486509,Mutation,1,Mutation
2901,CDC20,Gene,1,Gene
2902,HTRA3,Gene,3,Gene
2903,rs2155209,Mutation,2,Mutation
2904,rs7963551,Mutation,3,Mutation
2905,rs17105278,Mutation,2,Mutation
2906,rs2735383,Mutation,2,Mutation
2907,TNFRSF10B,Gene,8,Gene
2908,TOLLIP,Gene,7,Gene
2909,CFL1,Gene,5,Gene
2910,CORO1A,Gene,3,Gene
2911,KIF1A,Gene,2,Gene
2912,FGF5,Gene,2,Gene
2913,rs59733750,Mutation,2,Mutation
2914,rs7680591,Mutation,2,Mutation
2915,SLC18A3,Gene,3,Gene
2916,KDM4B,Gene,3,Gene
2917,KDM6B,Gene,5,Gene
2918,CS,Gene,13,Gene
2919,MRE11,Gene,13,Gene
2920,NPTXR,Gene,4,Gene
2921,SRSF1,Gene,7,Gene
2922,SRSF6,Gene,1,Gene
2923,NANOG,Gene,22,Gene
2924,SYT9,Gene,6,Gene
2925,Nervous System Malformations,Disease,25,Disease
2926,TTN,Gene,6,Gene
2927,NEB,Gene,2,Gene
2928,HACE1,Gene,5,Gene
2929,FGF7,Gene,7,Gene
2930,JUNB,Gene,7,Gene
2931,FBXO21,Gene,1,Gene
2932,rs909253,Mutation,1,Mutation
2933,LRP8,Gene,2,Gene
2934,RELN,Gene,20,Gene
2935,CHEK1,Gene,7,Gene
2936,SHROOM3,Gene,4,Gene
2937,rs514492,Mutation,2,Mutation
2938,VCP,Gene,13,Gene
2939,rs33949390,Mutation,5,Mutation
2940,rs16835198,Mutation,2,Mutation
2941,rs726344,Mutation,2,Mutation
2942,SLC2A1,Gene,11,Gene
2943,ATR,Gene,7,Gene
2944,ANGPTL4,Gene,4,Gene
2945,rs1879417,Mutation,4,Mutation
2946,rs2297518,Mutation,4,Mutation
2947,LDLRAD1,Gene,2,Gene
2948,FGF19,Gene,17,Gene
2949,CLEC12A,Gene,3,Gene
2950,EML4,Gene,4,Gene
2951,CSF1R,Gene,1,Gene
2952,FGFR1,Gene,7,Gene
2953,Myeloproliferative Disorders,Disease,84,Disease
2954,WWC1,Gene,2,Gene
2955,IGFBP1,Gene,16,Gene
2956,rs199968569,Mutation,1,Mutation
2957,PLAA,Gene,1,Gene
2958,rs138487371,Mutation,1,Mutation
2959,PCDH8,Gene,1,Gene
2960,UVSSA,Gene,1,Gene
2961,GDF5,Gene,9,Gene
2962,DIO3,Gene,2,Gene
2963,ASPN,Gene,2,Gene
2964,IFNG,Gene,13,Gene
2965,TSC1,Gene,3,Gene
2966,GRK2,Gene,1,Gene
2967,CD5,Gene,10,Gene
2968,HNF4A,Gene,9,Gene
2969,PTBP1,Gene,4,Gene
2970,CDKN1B,Gene,1,Gene
2971,RNF123,Gene,1,Gene
2972,rs1935949,Mutation,1,Mutation
2973,EIF4A2,Gene,3,Gene
2974,GRIN2B,Gene,3,Gene
2975,Phosphatidylserines,Lipid,31,Lipid
2976,ADAT2,Gene,2,Gene
2977,APOA1,Gene,10,Gene
2978,PRTN3,Gene,12,Gene
2979,WNT7A,Gene,1,Gene
2980,WNT9A,Gene,1,Gene
2981,"Adenocarcinoma, Mucinous",Disease,18,Disease
